run_id,doc_id,doc_index,model,field,field_type,extracted_value,extraction_latency_ms,extraction_error,judge_verdict,judge_confidence,judge_probabilities,judge_grounded_noul,judge_correction_value,judge_correction_confidence,judge_reason,reason_source,judge_latency_ms,judge_error,decision,final_value,final_value_source,gt_value,gt_present,gt_multivalued,exact_match_before,normalized_match_before,exact_match_after,normalized_match_after
20260920T193741Z,test-1,1,openai/gpt-oss-20b,sub_total.service_price,currency,,4548.421083003632,,PASS,0.95,"{""UNCERTAIN"": 0.01, ""PASS"": 0.97, ""FAIL"": 0.02}",0.05,,,"Jev selected PASS with confidence 0.95; distribution [PASS=0.97, FAIL=0.02, UNCERTAIN=0.01]; value does NOT appear verbatim in the document (noul=0.05).",derived_from_jev_probabilities,420.1361659943359,,accept,,extraction,,False,False,True,True,True,True
20260920T193741Z,test-1,1,openai/gpt-oss-20b,sub_total.subtotal_price,currency,,4548.421083003632,,PASS,0.32,"{""UNCERTAIN"": 0.01, ""PASS"": 0.55, ""FAIL"": 0.44}",0.06,,,"Jev selected PASS with confidence 0.32; distribution [PASS=0.55, FAIL=0.44, UNCERTAIN=0.01]; value does NOT appear verbatim in the document (noul=0.06).",derived_from_jev_probabilities,420.1361659943359,,review,,extraction,,False,False,True,True,True,True
20260920T193741Z,test-1,1,openai/gpt-oss-20b,sub_total.tax_price,currency,,4548.421083003632,,PASS,0.99,"{""UNCERTAIN"": 0.0, ""PASS"": 0.99, ""FAIL"": 0.01}",0.06,,,"Jev selected PASS with confidence 0.99; distribution [PASS=0.99, FAIL=0.01, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.06).",derived_from_jev_probabilities,420.1361659943359,,accept,,extraction,,False,False,True,True,True,True
20260920T193741Z,test-1,1,openai/gpt-oss-20b,total.cashprice,currency,91000,4548.421083003632,,PASS,1.0,"{""UNCERTAIN"": 0.0, ""PASS"": 1.0, ""FAIL"": 0.0}",0.95,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value appears verbatim in the document (noul=0.95).",derived_from_jev_probabilities,420.1361659943359,,accept,91000,extraction,91000,True,False,True,True,True,True
20260920T193741Z,test-1,1,openai/gpt-oss-20b,total.changeprice,currency,,4548.421083003632,,PASS,0.94,"{""UNCERTAIN"": 0.0, ""PASS"": 0.96, ""FAIL"": 0.04}",0.06,,,"Jev selected PASS with confidence 0.94; distribution [PASS=0.96, FAIL=0.04, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.06).",derived_from_jev_probabilities,420.1361659943359,,accept,,extraction,,False,False,True,True,True,True
20260920T193741Z,test-1,1,openai/gpt-oss-20b,total.creditcardprice,currency,,4548.421083003632,,PASS,0.99,"{""UNCERTAIN"": 0.0, ""PASS"": 1.0, ""FAIL"": 0.0}",0.04,,,"Jev selected PASS with confidence 0.99; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value does NOT appear verbatim in the document (noul=0.04).",derived_from_jev_probabilities,420.1361659943359,,accept,,extraction,,False,False,True,True,True,True
20260920T193741Z,test-1,1,openai/gpt-oss-20b,total.menuqty_cnt,number,,4548.421083003632,,PASS,0.9,"{""UNCERTAIN"": 0.01, ""PASS"": 0.9299999999999999, ""FAIL"": 0.06}",0.03,,,"Jev selected PASS with confidence 0.90; distribution [PASS=0.93, FAIL=0.06, UNCERTAIN=0.01]; value does NOT appear verbatim in the document (noul=0.03).",derived_from_jev_probabilities,420.1361659943359,,accept,,extraction,,False,False,True,True,True,True
20260920T193741Z,test-1,1,openai/gpt-oss-20b,total.total_price,currency,91000,4548.421083003632,,PASS,1.0,"{""UNCERTAIN"": 0.0, ""PASS"": 1.0, ""FAIL"": 0.0}",0.94,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, UNCERTAIN=0.00, FAIL=0.00]; value appears verbatim in the document (noul=0.94).",derived_from_jev_probabilities,420.1361659943359,,accept,91000,extraction,91000,True,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,menu.first_item_cnt,number,1,12013.9810420078,,PASS,0.9,"{""FAIL"": 0.06, ""PASS"": 0.93, ""UNCERTAIN"": 0.01}",0.82,,,"Jev selected PASS with confidence 0.90; distribution [PASS=0.93, FAIL=0.06, UNCERTAIN=0.01]; value appears verbatim in the document (noul=0.82).",derived_from_jev_probabilities,521.3679999869782,,accept,1,extraction,1,True,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,menu.first_item_name,text,JASMINE MT ( L ),12013.9810420078,,PASS,0.99,"{""FAIL"": 0.01, ""PASS"": 0.99, ""UNCERTAIN"": 0.0}",0.97,,,"Jev selected PASS with confidence 0.99; distribution [PASS=0.99, FAIL=0.01, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.97).",derived_from_jev_probabilities,521.3679999869782,,accept,JASMINE MT ( L ),extraction,JASMINE MT ( L ),True,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,menu.first_item_price,currency,"24,000",12013.9810420078,,PASS,0.88,"{""FAIL"": 0.08, ""PASS"": 0.91, ""UNCERTAIN"": 0.01}",0.94,,,"Jev selected PASS with confidence 0.88; distribution [PASS=0.91, FAIL=0.08, UNCERTAIN=0.01]; value appears verbatim in the document (noul=0.94).",derived_from_jev_probabilities,521.3679999869782,,accept,"24,000",extraction,"24,000",True,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,sub_total.discount_price,currency,,12013.9810420078,,PASS,0.92,"{""FAIL"": 0.05, ""PASS"": 0.95, ""UNCERTAIN"": 0.0}",0.09,,,"Jev selected PASS with confidence 0.92; distribution [PASS=0.95, FAIL=0.05, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.09).",derived_from_jev_probabilities,521.3679999869782,,accept,,extraction,,False,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,sub_total.service_price,currency,,12013.9810420078,,PASS,0.85,"{""FAIL"": 0.09, ""PASS"": 0.91, ""UNCERTAIN"": 0.0}",0.06,,,"Jev selected PASS with confidence 0.85; distribution [PASS=0.91, FAIL=0.09, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.06).",derived_from_jev_probabilities,521.3679999869782,,accept,,extraction,,False,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,sub_total.subtotal_price,currency,"28,000",12013.9810420078,,PASS,0.96,"{""FAIL"": 0.03, ""PASS"": 0.97, ""UNCERTAIN"": 0.0}",0.94,,,"Jev selected PASS with confidence 0.96; distribution [PASS=0.97, FAIL=0.03, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.94).",derived_from_jev_probabilities,521.3679999869782,,accept,"28,000",extraction,"28,000",True,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,sub_total.tax_price,currency,,12013.9810420078,,PASS,0.68,"{""FAIL"": 0.2, ""PASS"": 0.79, ""UNCERTAIN"": 0.01}",0.09,,,"Jev selected PASS with confidence 0.68; distribution [PASS=0.79, FAIL=0.20, UNCERTAIN=0.01]; value does NOT appear verbatim in the document (noul=0.09).",derived_from_jev_probabilities,521.3679999869782,,review,,extraction,,False,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,total.cashprice,currency,"100,000",12013.9810420078,,PASS,1.0,"{""FAIL"": 0.0, ""PASS"": 1.0, ""UNCERTAIN"": 0.0}",0.86,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, FAIL=0.00, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.86).",derived_from_jev_probabilities,521.3679999869782,,accept,"100,000",extraction,"100,000",True,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,total.changeprice,currency,"72,000",12013.9810420078,,PASS,1.0,"{""FAIL"": 0.0, ""PASS"": 1.0, ""UNCERTAIN"": 0.0}",0.94,,,"Jev selected PASS with confidence 1.00; distribution [PASS=1.00, FAIL=0.00, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.94).",derived_from_jev_probabilities,521.3679999869782,,accept,"72,000",extraction,"72,000",True,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,total.creditcardprice,currency,,12013.9810420078,,PASS,0.99,"{""FAIL"": 0.0, ""PASS"": 1.0, ""UNCERTAIN"": 0.0}",0.05,,,"Jev selected PASS with confidence 0.99; distribution [PASS=1.00, FAIL=0.00, UNCERTAIN=0.00]; value does NOT appear verbatim in the document (noul=0.05).",derived_from_jev_probabilities,521.3679999869782,,accept,,extraction,,False,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,total.menuqty_cnt,number,1,12013.9810420078,,PASS,0.43,"{""FAIL"": 0.37, ""PASS"": 0.62, ""UNCERTAIN"": 0.01}",0.79,,,"Jev selected PASS with confidence 0.43; distribution [PASS=0.62, FAIL=0.37, UNCERTAIN=0.01]; value appears verbatim in the document (noul=0.79).",derived_from_jev_probabilities,521.3679999869782,,review,1,extraction,1,True,False,True,True,True,True
20260920T193741Z,test-2,2,openai/gpt-oss-20b,total.total_price,currency,"28,000",12013.9810420078,,PASS,0.96,"{""FAIL"": 0.02, ""PASS"": 0.98, ""UNCERTAIN"": 0.0}",0.89,,,"Jev selected PASS with confidence 0.96; distribution [PASS=0.98, FAIL=0.02, UNCERTAIN=0.00]; value appears verbatim in the document (noul=0.89).",derived_from_jev_probabilities,521.3679999869782,,accept,"28,000",extraction,"28,000",True,False,True,True,True,True
